,length (m),temperature (°C),Stokes,anti-Stokes
553,-186.12900000000002,73.48100000000001,0.038,-0.04
554,-185.114,-74.399,-0.212,-0.076
555,-184.1,-149.292,0.442,0.035
556,-183.085,-74.368,0.449,0.162
557,-182.071,112.626,-0.255,-0.308
558,-181.05599999999998,6.813,-0.35700000000000004,0.265
559,-180.042,-191.91099999999997,-0.755,-0.006999999999999999
560,-179.02700000000002,-92.14399999999999,0.342,-0.096
561,-178.012,42.626999999999995,-0.408,-0.371
562,-176.998,800.0,-0.042,-0.16
563,-175.983,36.589,-0.303,-0.267
564,-174.96900000000002,28.252,-0.49200000000000005,0.414
565,-173.954,111.344,-0.518,0.623
566,-172.93900000000002,17.617,0.285,-0.226
567,-171.925,-138.088,0.9940000000000001,-0.11
568,-170.91,2.0069999999999997,-0.825,0.594
569,-169.896,40.966,-0.315,-0.284
570,-168.88099999999997,8.73,0.883,-0.664
571,-167.86599999999999,13.165999999999999,0.431,0.33299999999999996
572,-166.852,800.0,-0.207,-0.688
573,-165.83700000000002,800.0,0.27699999999999997,0.914
574,-164.82299999999998,74.627,0.736,-0.772
575,-163.808,800.0,0.053,0.21100000000000002
576,-162.793,-118.152,-0.7559999999999999,0.134
577,-161.779,28.772,0.426,0.36
578,-160.764,-101.04799999999999,0.8340000000000001,0.204
579,-159.75,-5.331,0.19699999999999998,0.135
580,-158.735,508.815,-0.195,-0.452
581,-157.72,537.952,-0.17300000000000001,-0.41100000000000003
582,-156.70600000000002,-68.665,0.529,-0.204
583,-155.691,-200.0,0.054000000000000006,-0.37200000000000005
584,-154.67700000000002,19.866,0.711,0.5710000000000001
585,-153.662,-200.0,-0.023,0.23399999999999999
586,-152.64700000000002,800.0,-0.042,0.17600000000000002
587,-151.63299999999998,206.858,0.439,0.682
588,-150.618,53.781000000000006,-0.363,0.348
589,-149.60399999999998,266.328,-0.13,0.22699999999999998
590,-148.589,-200.0,-0.06,-0.45299999999999996
591,-147.57399999999998,-200.0,0.107,0.58
592,-146.56,91.2,-0.275,0.308
593,-145.545,-30.499000000000002,1.284,-0.726
594,-144.531,800.0,0.315,1.012
595,-143.516,658.2130000000001,0.083,-0.213
596,-142.502,-140.037,-0.7090000000000001,-0.075
597,-141.487,-94.314,-0.23199999999999998,0.063
598,-140.472,159.974,-0.41100000000000003,-0.5710000000000001
599,-139.458,-25.924,0.266,-0.156
600,-138.44299999999998,-53.12,0.17800000000000002,0.081
601,-137.429,-87.48,-0.534,-0.161
602,-136.414,-74.267,0.489,-0.17600000000000002
603,-135.399,177.893,-0.134,0.19399999999999998
604,-134.385,210.56099999999998,0.062,-0.09699999999999999
605,-133.37,84.712,0.499,0.544
606,-132.356,-200.0,-0.158,0.748
607,-131.341,800.0,-0.191,0.8320000000000001
608,-130.326,-58.684,-0.195,0.084
609,-129.312,388.723,-0.444,0.915
610,-128.297,-53.864,-0.736,0.33399999999999996
611,-127.28299999999999,800.0,0.057999999999999996,0.185
612,-126.26799999999999,-50.476000000000006,0.226,0.106
613,-125.25299999999999,136.246,-0.526,0.684
614,-124.23899999999999,-76.068,0.373,-0.131
615,-123.22399999999999,239.77200000000002,-0.243,-0.40399999999999997
616,-122.21,-164.79,-0.499,0.022000000000000002
617,-121.195,-200.0,-0.024,-0.195
618,-120.18,783.1610000000001,-0.156,0.42700000000000005
619,-119.166,800.0,0.389,1.261
620,-118.15100000000001,123.25399999999999,0.49700000000000005,-0.62
621,-117.137,-200.0,-0.025,-0.451
622,-116.12200000000001,-193.477,-0.667,0.006
623,-115.10700000000001,-148.959,0.6679999999999999,0.054000000000000006
624,-114.09299999999999,-152.296,0.282,0.02
625,-113.07799999999999,411.92699999999996,-0.41700000000000004,-0.8809999999999999
626,-112.064,-46.266000000000005,-0.28600000000000003,-0.14
627,-111.04899999999999,77.214,-0.377,0.39899999999999997
628,-110.03399999999999,800.0,0.025,0.095
629,-109.02,-147.879,0.7979999999999999,-0.066
630,-108.005,-33.016,0.248,0.13699999999999998
631,-106.991,-43.504,-0.648,0.326
632,-105.976,-108.90899999999999,-0.43700000000000006,0.09300000000000001
633,-104.962,87.476,-0.12,-0.132
634,-103.947,-102.098,0.365,0.08800000000000001
635,-102.932,-146.876,-1.024,-0.08800000000000001
636,-101.91799999999999,64.748,0.257,-0.258
637,-100.90299999999999,335.01800000000003,-0.205,0.395
638,-99.889,95.404,0.435,-0.494
639,-98.874,-94.99700000000001,-0.462,0.124
640,-97.859,130.64600000000002,-0.092,0.11699999999999999
641,-96.845,149.287,-0.5660000000000001,-0.763
642,-95.83,-200.0,0.109,-0.515
643,-94.816,-146.715,0.53,-0.046
644,-93.801,-152.871,0.446,0.031
645,-92.786,-129.343,-0.655,0.091
646,-91.772,12.53,0.58,0.445
647,-90.757,-200.0,0.064,0.713
648,-89.743,225.553,-0.446,0.72
649,-88.728,-200.0,0.004,-0.47
650,-87.713,-52.483000000000004,0.332,0.153
651,-86.699,11.212,0.16699999999999998,0.127
652,-85.684,75.824,0.6829999999999999,-0.718
653,-84.67,800.0,0.145,-0.44299999999999995
654,-83.655,-200.0,0.006999999999999999,0.273
655,-82.64,-200.0,-0.767,-0.003
656,-81.626,-44.78,-0.505,0.251
657,-80.611,384.62,0.6970000000000001,1.4280000000000002
658,-79.597,-49.36600000000001,0.431,0.204
659,-78.582,-113.23700000000001,-0.12300000000000001,0.024
660,-77.567,334.524,0.07400000000000001,0.14300000000000002
661,-76.553,156.485,0.079,-0.10800000000000001
662,-75.538,40.85,0.18899999999999997,-0.17
663,-74.524,-42.631,0.377,-0.191
664,-73.509,85.95700000000001,-0.505,0.5529999999999999
665,-72.494,29.925,-0.146,0.124
666,-71.48,-200.0,0.075,0.38799999999999996
667,-70.465,-175.75,-0.242,-0.006
668,-69.45100000000001,85.46700000000001,-0.163,-0.177
669,-68.436,93.51799999999999,0.174,-0.196
670,-67.422,406.423,-0.28600000000000003,-0.601
671,-66.407,-166.343,0.27399999999999997,-0.011000000000000001
672,-65.392,6.561,0.287,-0.212
673,-64.378,229.044,0.36700000000000005,0.595
674,-63.363,-30.428,0.23800000000000002,-0.134
675,-62.349,-200.0,-0.049,0.32299999999999995
676,-61.333999999999996,54.092,-0.97,-0.927
677,-60.318999999999996,-118.39200000000001,0.39899999999999997,-0.07
678,-59.305,33.928000000000004,-0.40299999999999997,-0.349
679,-58.29,414.086,0.6559999999999999,1.3869999999999998
680,-57.276,175.62900000000002,1.577,2.272
681,-56.261,-200.0,76.413,504.815
682,-55.246,560.149,1358.69,3260.632
683,-54.232,174.354,2647.43,3802.19
684,-53.217,121.675,2312.157,2863.89
685,-52.203,50.915,1745.1170000000002,1642.725
686,-51.188,42.628,1464.7420000000002,1324.4379999999999
687,-50.173,39.147,1418.8020000000001,1260.577
688,-49.159,57.83,1454.6960000000001,1413.691
689,-48.144,62.915,1472.88,1464.1470000000002
690,-47.13,42.916000000000004,1437.36,1301.339
691,-46.115,39.12,1419.183,1260.539
692,-45.1,39.125,1413.3570000000002,1255.349
693,-44.086000000000006,39.034,1411.108,1252.721
694,-43.071000000000005,38.968,1410.007,1251.274
695,-42.056999999999995,38.672,1407.711,1247.3039999999999
696,-41.042,38.849000000000004,1405.97,1246.835
697,-40.027,38.96,1404.316,1246.022
698,-39.013000000000005,38.847,1401.691,1242.931
699,-37.998000000000005,39.078,1398.8370000000002,1241.808
700,-36.984,38.898,1398.38,1240.22
701,-35.969,39.041,1396.094,1239.039
702,-34.954,39.125,1394.474,1238.0839999999998
703,-33.94,39.045,1392.809,1236.0510000000002
704,-32.925,39.202,1391.381,1235.724
705,-31.910999999999998,39.138000000000005,1389.869,1233.93
706,-30.896,39.281,1387.649,1232.805
707,-29.881,39.184,1387.3110000000001,1231.848
708,-28.866999999999997,39.272,1385.976,1231.163
709,-27.851999999999997,39.226,1384.29,1229.333
710,-26.838,39.374,1381.516,1227.746
711,-25.823,39.133,1381.165,1225.878
712,-24.809,39.162,1378.981,1224.0710000000001
713,-23.794,39.183,1378.28,1223.5330000000001
714,-22.779,39.076,1377.275,1221.925
715,-21.765,39.17,1374.9270000000001,1220.381
716,-20.75,39.145,1372.9879999999998,1218.4569999999999
717,-19.736,39.428000000000004,1370.464,1217.9180000000001
718,-18.721,39.14,1370.5539999999999,1216.1689999999999
719,-17.706,39.166,1369.1589999999999,1215.0439999999999
720,-16.692,39.086999999999996,1369.016,1214.381
721,-15.677,38.992,1366.9460000000001,1211.9089999999999
722,-14.663,39.254,1364.9229999999998,1211.677
723,-13.648,39.269,1363.224,1210.215
724,-12.633,39.107,1363.391,1209.3210000000001
725,-11.619000000000002,39.056,1362.361,1208.046
726,-10.604000000000001,39.207,1361.148,1207.846
727,-9.59,39.082,1359.954,1205.972
728,-8.575,38.778,1359.93,1204.036
729,-7.56,39.101,1358.422,1204.636
730,-6.546,39.118,1357.8370000000002,1204.172
731,-5.531000000000001,39.148,1356.004,1202.683
732,-4.5169999999999995,39.076,1356.2379999999998,1202.404
733,-3.502,39.084,1354.964,1201.277
734,-2.487,39.001,1353.73,1199.627
735,-1.473,39.215,1349.908,1197.493
736,-0.45799999999999996,37.812,1334.566,1175.383
737,0.556,32.900999999999996,1313.2179999999998,1129.035
738,1.571,28.482,1317.245,1105.8139999999999
739,2.5860000000000003,27.272,1330.579,1109.532
740,3.6,26.615,1322.979,1099.112
741,4.615,28.045,1258.279,1053.515
742,5.629,28.163,1189.867,996.788
743,6.644,27.698,1169.963,977.5360000000001
744,7.659,27.351,1169.913,975.549
745,8.673,26.971999999999998,1167.555,971.4680000000001
746,9.687999999999999,26.901999999999997,1165.141,968.9989999999999
747,10.702,26.789,1162.6860000000001,966.2719999999999
748,11.717,26.835,1161.1680000000001,965.169
749,12.731,25.070999999999998,1157.867,952.9680000000001
750,13.745999999999999,21.052,1151.6860000000001,926.4989999999999
751,14.761,18.171,1145.4589999999998,906.165
752,15.775,16.699,1142.675,896.0989999999999
753,16.79,15.749,1139.95,888.862
754,17.804000000000002,14.627,1138.498,881.727
755,18.819000000000003,14.273,1137.13,878.721
756,19.834,13.672,1135.921,874.5419999999999
757,20.848000000000003,13.165999999999999,1135.3980000000001,871.3919999999999
758,21.863000000000003,13.357999999999999,1132.64,870.209
759,22.877,13.062999999999999,1132.823,868.72
760,23.892,13.274000000000001,1130.715,868.137
761,24.906999999999996,13.214,1129.228,866.6039999999999
762,25.921,13.216,1127.945,865.552
763,26.936,12.989,1126.849,863.446
764,27.95,13.345999999999998,1124.263,863.25
765,28.965,13.085,1123.532,861.2539999999999
766,29.98,13.3,1120.5810000000001,860.0319999999999
767,30.994,13.095,1121.163,859.3380000000001
768,32.009,13.259,1118.754,858.265
769,33.023,13.203,1117.647,857.049
770,34.038000000000004,13.370999999999999,1117.01,857.3589999999999
771,35.053000000000004,13.095999999999998,1117.0,855.846
772,36.067,13.106,1115.82,854.92
773,37.082,13.029000000000002,1114.587,853.5010000000001
774,38.096,13.106,1113.2910000000002,852.832
775,39.111,13.317,1111.819,852.7180000000001
776,40.126,13.04,1111.587,851.038
777,41.14,13.29,1109.863,850.925
778,42.155,13.355,1108.495,850.138
779,43.169,13.155999999999999,1107.8039999999999,848.51
780,44.184,12.957,1107.149,846.913
781,45.199,13.333,1104.548,846.77
782,46.213,13.029000000000002,1103.522,844.3580000000001
783,47.228,13.079,1103.127,844.232
784,48.242,12.966,1101.271,842.163
785,49.257,13.255999999999998,1100.349,842.86
786,50.271,12.850999999999999,1099.546,840.1080000000001
787,51.286,13.144,1098.734,840.903
788,52.301,13.262,1097.493,840.4810000000001
789,53.315,12.9,1096.531,837.831
790,54.33,13.429,1094.746,839.077
791,55.343999999999994,13.036,1095.298,837.431
792,56.358999999999995,13.267999999999999,1093.4,837.079
793,57.373999999999995,13.285,1092.252,836.2139999999999
794,58.388000000000005,13.267000000000001,1091.343,835.352
795,59.403,13.220999999999998,1090.1760000000002,834.1519999999999
796,60.417,13.13,1089.478,833.084
797,61.431999999999995,13.222000000000001,1088.901,833.0319999999999
798,62.446999999999996,13.193,1087.057,831.405
799,63.461000000000006,13.075,1086.878,830.602
800,64.476,13.144,1086.185,830.347
801,65.49,12.847999999999999,1086.9769999999999,829.385
802,66.505,13.115,1084.578,828.826
803,67.52,13.088,1083.57,827.846
804,68.53399999999999,13.129000000000001,1083.25,827.73
805,69.54899999999999,13.123,1081.9160000000002,826.6080000000001
806,70.563,13.273,1082.032,827.375
807,71.578,13.138,1080.5819999999999,825.5189999999999
808,72.593,13.024000000000001,1079.6580000000001,824.172
809,73.607,13.075999999999999,1079.482,824.2239999999999
810,74.622,13.075,1078.263,823.2139999999999
811,75.63600000000001,13.088,1077.401,822.549
812,76.65100000000001,13.08,1076.577,821.806
813,77.666,13.294,1075.02,821.6080000000001
814,78.68,12.956,1076.528,821.005
815,79.695,13.043,1073.88,819.3480000000001
816,80.709,13.020999999999999,1074.224,819.426
817,81.72399999999999,13.327,1072.366,819.453
818,82.73899999999999,13.322000000000001,1071.8,818.924
819,83.75299999999999,13.017000000000001,1071.237,816.913
820,84.76799999999999,13.130999999999998,1070.067,816.512
821,85.78200000000001,12.804,1069.231,814.184
822,86.79700000000001,13.228,1067.308,814.7389999999999
823,87.81200000000001,12.915,1067.492,813.265
824,88.82600000000001,13.045,1066.268,812.903
825,89.84100000000001,12.995,1064.3419999999999,811.1160000000001
826,90.855,13.288,1063.121,811.55
827,91.87,13.069,1063.17,810.442
828,92.884,12.762,1063.826,809.362
829,93.899,13.183,1060.503,808.822
830,94.914,13.06,1060.7169999999999,808.311
831,95.928,13.151,1059.201,807.533
832,96.943,13.073,1057.3110000000001,805.6360000000001
833,97.95700000000001,13.285,1057.009,806.3689999999999
834,98.97200000000001,13.026,1057.213,805.191
835,99.98700000000001,13.282,1054.99,804.672
836,101.001,13.034,1055.573,803.841
837,102.016,12.936,1053.662,801.835
838,103.03,13.015,1052.97,801.6210000000001
839,104.045,13.100999999999999,1051.5910000000001,800.92
840,105.06,13.093,1050.744,800.166
841,106.074,13.139000000000001,1049.758,799.564
842,107.089,13.157,1048.8410000000001,798.883
843,108.103,13.32,1047.924,798.903
844,109.118,13.157,1047.277,797.549
845,110.133,13.04,1045.653,795.68
846,111.147,13.239,1044.963,796.044
847,112.162,13.024000000000001,1044.062,794.2510000000001
848,113.176,13.187000000000001,1042.769,793.9810000000001
849,114.191,13.424000000000001,1041.573,794.1389999999999
850,115.206,13.058,1041.688,792.398
851,116.22,13.425999999999998,1039.5810000000001,792.487
852,117.235,13.592,1038.345,792.268
853,118.249,13.088,1038.756,790.102
854,119.264,13.225999999999999,1038.322,790.362
855,120.279,13.489,1036.432,790.11
856,121.29299999999999,13.21,1035.923,788.319
857,122.30799999999999,13.239,1034.889,787.6030000000001
858,123.322,13.117,1034.232,786.448
859,124.337,13.088,1032.257,784.7410000000001
860,125.352,13.46,1030.026,784.7410000000001
861,126.366,13.407,1029.527,784.04
862,127.381,13.319,1027.792,782.2339999999999
863,128.395,13.593,1026.72,782.64
864,129.41,13.040999999999999,1026.6689999999999,779.926
865,130.424,13.535,1025.222,781.0880000000001
866,131.439,13.083,1025.494,779.092
867,132.454,13.475999999999999,1023.7919999999999,779.581
868,133.468,13.152000000000001,1022.58,777.068
869,134.483,13.414000000000001,1021.3960000000001,777.328
870,135.497,13.263,1020.597,775.942
871,136.512,13.259,1020.73,775.9580000000001
872,137.52700000000002,13.712,1017.7080000000001,775.711
873,138.541,13.234000000000002,1017.6389999999999,773.3539999999999
874,139.556,13.401,1016.813,773.437
875,140.57,13.482000000000001,1016.2310000000001,773.305
876,141.585,13.279000000000002,1014.883,771.2639999999999
877,142.6,13.434000000000001,1013.929,771.192
878,143.614,13.257,1013.535,770.0
879,144.629,13.558,1012.3430000000001,770.425
880,145.643,13.485,1011.2510000000001,769.187
881,146.658,13.463,1010.8960000000001,768.747
882,147.673,13.353,1009.5930000000001,767.179
883,148.687,13.444,1009.177,767.215
884,149.702,13.568,1006.81,765.921
885,150.716,13.287,1006.562,764.368
886,151.731,13.33,1006.0269999999999,764.091
887,152.746,13.362,1005.321,763.638
888,153.76,13.32,1004.972,763.11
889,154.775,13.571,1004.1569999999999,763.582
890,155.789,13.231,1003.7410000000001,761.63
891,156.804,13.479000000000001,1002.302,761.6110000000001
892,157.819,13.105,1002.8639999999999,760.248
893,158.833,13.517000000000001,1001.929,761.3660000000001
894,159.84799999999998,13.431,1000.6510000000001,759.935
895,160.862,13.345,999.318,758.459
896,161.877,13.532,998.063,758.295
897,162.892,13.447000000000001,996.778,756.867
898,163.90599999999998,13.681,995.493,756.893
899,164.921,13.401,994.342,754.672
900,165.935,13.380999999999998,993.5260000000001,753.8960000000001
901,166.95,13.662,992.5160000000001,754.3389999999999
902,167.96400000000003,13.469000000000001,993.1610000000001,753.885
903,168.979,13.285,991.544,751.755
904,169.99400000000003,13.565,989.698,751.558
905,171.00799999999998,13.532,989.565,751.242
906,172.023,13.700999999999999,988.0880000000001,750.82
907,173.037,13.401,987.725,749.118
908,174.05200000000002,13.800999999999998,986.556,749.9739999999999
909,175.067,13.687000000000001,985.664,748.715
910,176.081,13.411,985.433,747.2289999999999
911,177.09599999999998,13.697000000000001,984.073,747.421
912,178.11,13.677999999999999,984.195,747.3589999999999
913,179.125,13.575,983.6419999999999,746.409
914,180.14,14.065999999999999,982.618,747.7760000000001
915,181.15400000000002,13.88,982.413,746.72
916,182.169,13.914000000000001,981.633,746.212
917,183.183,13.850999999999999,981.6039999999999,745.84
918,184.19799999999998,13.913,980.311,745.07
919,185.213,13.931,978.102,743.4069999999999
920,186.227,13.706,979.3439999999999,743.2739999999999
921,187.24200000000002,13.706,977.971,742.17
922,188.25599999999997,13.652999999999999,977.3380000000001,741.3860000000001
923,189.271,13.587,976.048,740.047
924,190.28599999999997,13.992,975.063,741.041
925,191.3,13.815,975.06,740.183
926,192.315,13.602,974.932,739.072
927,193.329,13.875,974.5210000000001,739.913
928,194.34400000000002,13.669,973.648,738.263
929,195.359,13.838,972.699,738.2310000000001
930,196.373,14.091,970.742,737.802
931,197.388,14.279000000000002,970.8739999999999,738.673
932,198.40200000000002,13.964,970.56,736.972
933,199.417,13.995,969.5,736.2389999999999
934,200.43200000000002,13.862,969.081,735.265
935,201.446,13.886,968.8969999999999,735.169
936,202.46099999999998,14.071,967.59,734.932
937,203.475,13.800999999999998,967.758,733.798
938,204.49,14.179,966.174,734.199
939,205.50400000000002,14.285,965.796,734.316
940,206.519,14.353,964.082,733.2460000000001
941,207.53400000000002,14.163,963.449,731.8660000000001
942,208.548,14.04,962.285,730.3739999999999
943,209.563,14.079,963.18,731.163
944,210.577,14.069,962.3789999999999,730.443
945,211.592,14.341,960.096,729.8389999999999
946,212.607,14.380999999999998,959.961,729.846
947,213.62099999999998,14.088,958.878,727.679
948,214.636,14.022,958.482,727.0260000000001
949,215.65,14.287,957.597,727.445
950,216.665,14.094000000000001,957.301,726.315
951,217.68,14.338,955.98,726.314
952,218.69400000000002,14.472000000000001,955.064,726.1360000000001
953,219.709,14.48,954.2689999999999,725.5
954,220.72299999999998,14.657,954.061,726.049
955,221.738,14.307,953.472,724.0139999999999
956,222.753,14.315999999999999,953.125,723.7260000000001
957,223.767,14.345,951.941,722.8910000000001
958,224.782,14.44,950.9789999999999,722.505
959,225.796,14.408,950.064,721.61
960,226.81099999999998,14.675,948.868,721.79
961,227.826,14.372,948.8889999999999,720.434
962,228.84,14.627,947.799,720.643
963,229.855,14.623,947.25,720.1439999999999
964,230.86900000000003,14.385,946.7439999999999,718.67
965,231.88400000000001,14.66,946.304,719.459
966,232.899,14.605,946.057,718.9680000000001
967,233.91299999999998,14.265999999999998,944.9580000000001,716.612
968,234.928,14.305,943.791,715.832
969,235.942,14.472000000000001,942.8939999999999,715.803
970,236.957,14.665999999999999,942.073,715.949
971,237.972,14.507,942.21,715.31
972,238.986,14.42,941.4110000000001,714.2669999999999
973,240.00099999999998,14.338,940.748,713.346
974,241.015,14.309000000000001,940.002,712.5939999999999
975,242.03,14.457,938.9689999999999,712.3810000000001
976,243.045,14.753,937.8839999999999,712.76
977,244.05900000000003,14.389000000000001,937.89,711.1469999999999
978,245.074,14.492,936.8380000000001,710.727
979,246.088,14.6,936.1339999999999,710.5880000000001
980,247.10299999999998,14.555,935.3960000000001,709.773
981,248.11700000000002,14.796,934.847,710.32
982,249.132,14.456,935.279,709.1389999999999
983,250.14700000000002,14.972000000000001,933.0419999999999,709.568
984,251.16099999999997,14.993,932.085,708.868
985,252.176,14.939,931.431,708.078
986,253.19,14.675999999999998,930.9830000000001,706.562
987,254.205,14.318,931.08,705.06
988,255.22,14.850999999999999,928.597,705.365
989,256.23400000000004,14.647,928.796,704.595
990,257.249,14.67,928.289,704.243
991,258.263,14.710999999999999,926.716,703.16
992,259.278,14.413,926.1010000000001,701.378
993,260.293,14.651,925.681,701.9989999999999
994,261.307,14.504000000000001,925.595,701.255
995,262.322,14.617,925.258,701.4110000000001
996,263.336,14.81,923.2,700.596
997,264.351,14.92,922.44,700.418
998,265.366,15.074000000000002,922.6089999999999,701.1310000000001
999,266.38,15.209000000000001,920.9760000000001,700.3910000000001
1000,267.395,15.091,921.0889999999999,699.921
1001,268.409,15.163,919.4639999999999,698.927
1002,269.42400000000004,15.15,918.778,698.2869999999999
1003,270.439,14.845999999999998,918.306,696.6010000000001
1004,271.453,14.83,917.8560000000001,696.132
1005,272.468,15.118,917.143,696.727
1006,273.482,15.458,915.709,696.988
1007,274.497,15.232999999999999,915.6080000000001,695.916
1008,275.512,15.106,914.508,694.4939999999999
1009,276.526,14.919,915.165,694.155
1010,277.541,15.16,913.678,693.961
1011,278.555,15.094000000000001,913.189,693.255
1012,279.57,15.484000000000002,912.4119999999999,694.2189999999999
1013,280.585,15.184000000000001,911.485,692.212
1014,281.599,15.229000000000001,910.785,691.803
1015,282.61400000000003,15.209000000000001,909.6310000000001,690.783
1016,283.628,15.362,908.878,690.784
1017,284.643,15.507,907.648,690.382
1018,285.657,15.15,908.248,689.309
1019,286.672,15.452,906.7860000000001,689.3810000000001
1020,287.687,15.392999999999999,906.404,688.784
1021,288.70099999999996,15.503,905.76,688.684
1022,289.716,15.485999999999999,904.88,687.887
1023,290.73,15.335999999999999,904.061,686.5889999999999
1024,291.745,15.501,903.7410000000001,686.961
1025,292.76,15.695,902.8989999999999,687.054
1026,293.774,15.827,902.2639999999999,687.046
1027,294.789,15.940999999999999,901.115,686.576
1028,295.803,15.859000000000002,900.758,685.908
1029,296.818,15.415,901.1360000000001,684.326
1030,297.83299999999997,15.65,899.268,683.803
1031,298.847,15.677,899.78,684.243
1032,299.862,15.542,898.8739999999999,682.943
1033,300.876,15.79,896.8960000000001,682.3860000000001
1034,301.89099999999996,15.575,897.312,681.77
1035,302.906,15.664000000000001,896.444,681.409
1036,303.92,15.49,895.431,679.877
1037,304.935,15.686,895.903,680.967
1038,305.949,15.716,894.3539999999999,679.8510000000001
1039,306.964,15.582,894.312,679.216
1040,307.97900000000004,15.797,893.4989999999999,679.41
1041,308.993,15.567,893.1080000000001,678.123
1042,310.008,15.845,892.4069999999999,678.654
1043,311.022,15.522,891.9960000000001,676.9780000000001
1044,312.03700000000003,15.642999999999999,891.5219999999999,677.044
1045,313.052,16.054000000000002,890.3969999999999,677.7819999999999
1046,314.066,15.718,889.605,675.77
1047,315.08099999999996,16.135,888.9010000000001,676.852
1048,316.095,15.919,888.013,675.247
1049,317.11,16.315,886.9989999999999,676.0039999999999
1050,318.125,15.901,888.5169999999999,675.438
1051,319.139,15.927999999999999,886.63,674.053
1052,320.154,15.622,887.717,673.5930000000001
1053,321.168,15.571,886.5930000000001,672.4780000000001
1054,322.183,15.677999999999999,885.4789999999999,672.002
1055,323.197,15.876,885.434,672.698
1056,324.212,16.007,884.45,672.416
1057,325.22700000000003,15.869000000000002,882.966,670.678
1058,326.241,16.000999999999998,882.408,670.7180000000001
1059,327.256,16.083,882.79,671.278
1060,328.27,15.802999999999999,881.698,669.275
1061,329.285,16.191,881.561,670.6519999999999
1062,330.3,16.136,880.84,669.826
1063,331.314,16.342,879.063,669.232
1064,332.329,16.199,879.34,668.815
1065,333.343,16.142,879.154,668.3889999999999
1066,334.358,15.635,879.472,666.562
1067,335.37300000000005,16.32,877.571,667.7719999999999
1068,336.38699999999994,16.163,877.1610000000001,666.78
1069,337.402,16.320999999999998,877.602,667.68
1070,338.416,16.105,876.823,666.177
1071,339.431,16.331,876.487,666.755
1072,340.44599999999997,16.288,875.682,665.913
1073,341.46,16.407,875.212,665.965
1074,342.475,15.952,875.627,664.429
1075,343.48900000000003,16.026,875.172,664.317
1076,344.504,16.284000000000002,874.337,664.6389999999999
1077,345.519,16.025,873.6039999999999,663.0060000000001
1078,346.533,16.074,873.5419999999999,663.0939999999999
1079,347.548,16.025,872.967,662.4060000000001
1080,348.56199999999995,16.121,872.946,662.709
1081,349.577,16.26,871.908,662.405
1082,350.592,16.646,870.847,663.054
1083,351.606,16.19,871.113,661.409
1084,352.621,16.55,869.535,661.561
1085,353.635,16.61,868.128,660.668
1086,354.65,16.438,867.71,659.6189999999999
1087,355.665,16.183,868.1030000000001,658.863
1088,356.67900000000003,16.424,866.818,658.77
1089,357.694,16.364,865.679,657.612
1090,358.708,16.221,865.9939999999999,657.237
1091,359.723,16.461,865.197,657.5089999999999
1092,360.73800000000006,16.371,864.085,656.255
1093,361.75199999999995,16.655,863.317,656.715
1094,362.767,16.54,862.789,655.809
1095,363.781,16.141,863.357,654.636
1096,364.796,16.595,861.9889999999999,655.298
1097,365.81,16.815,861.33,655.591
1098,366.825,16.553,860.2489999999999,653.6990000000001
1099,367.84,16.576,860.3939999999999,653.839
1100,368.85400000000004,16.641,859.485,653.3430000000001
1101,369.869,16.364,860.065,652.656
1102,370.88300000000004,16.624000000000002,859.0889999999999,652.8580000000001
1103,371.898,17.043,857.515,653.219
1104,372.913,17.039,857.6469999999999,653.245
1105,373.92699999999996,16.521,858.195,651.61
1106,374.94199999999995,16.805,856.6310000000001,651.4580000000001
1107,375.95599999999996,16.862000000000002,856.355,651.4069999999999
1108,376.971,17.034000000000002,855.076,651.0369999999999
1109,377.986,16.889,855.273,650.572
1110,379.0,16.997,854.837,650.597
1111,380.015,16.875999999999998,854.5980000000001,649.8969999999999
1112,381.029,16.834,853.654,648.96
1113,382.04400000000004,16.714000000000002,853.687,648.467
1114,383.059,17.246,852.082,649.225
1115,384.07300000000004,17.097,852.308,648.771
1116,385.088,16.699,852.007,646.961
1117,386.102,16.924,852.123,647.854
1118,387.11699999999996,17.14,849.799,646.849
1119,388.13199999999995,16.812,849.592,645.388
1120,389.14599999999996,17.104,849.066,646.0419999999999
1121,390.161,17.022000000000002,849.117,645.711
1122,391.175,16.899,848.404,644.643
1123,392.19,17.207,848.005,645.453
1124,393.205,17.123,847.664,644.819
1125,394.219,16.840999999999998,846.916,643.125
1126,395.23400000000004,17.136,846.997,644.248
1127,396.24800000000005,16.994,846.7239999999999,643.442
1128,397.26300000000003,17.159000000000002,845.451,643.044
1129,398.278,17.2,844.687,642.562
1130,399.292,16.81,845.041,641.3
1131,400.30699999999996,17.237000000000002,844.561,642.491
1132,401.32099999999997,17.387,843.332,642.068
1133,402.336,17.039,843.846,641.0840000000001
1134,403.35,17.409000000000002,842.628,641.499
1135,404.365,17.532,841.3710000000001,640.95
1136,405.38,16.746,841.9689999999999,638.385
1137,406.394,17.154,841.3810000000001,639.4209999999999
1138,407.409,17.01,839.561,637.44
1139,408.423,17.385,839.698,638.8969999999999
1140,409.43800000000005,17.232,839.77,638.32
1141,410.45300000000003,17.429000000000002,839.6560000000001,638.9169999999999
1142,411.467,17.631,838.566,638.788
1143,412.48199999999997,17.211,838.682,637.246
1144,413.496,17.785999999999998,836.572,637.736
